EGID,GDEKT,GGDENR,GGDENAME,EGRID,LGBKR,LPARZ,LPARZSX,LTYP,GEBNR,GBEZ,GKODE,GKODN,GKSCE,GSTAT,GKAT,GKLAS,GBAUJ,GBAUM,GBAUP,GABBJ,GAREA,GVOL,GVOLNORM,GVOLSCE,GASTW,GANZWHG,GAZZI,GSCHUTZR,GEBF,GWAERZH1,GENH1,GWAERSCEH1,GWAERDATH1,GWAERZH2,GENH2,GWAERSCEH2,GWAERDATH2,GWAERZW1,GENW1,GWAERSCEW1,GWAERDATW1,GWAERZW2,GENW2,GWAERSCEW2,GWAERDATW2,GEXPDAT
1600034,ZH,1,Aeugst am Albis,,0,99999,,,,,2679223.809,1236003.412,909,1007,1020,1110,,,8014,1999,,,,,2,1,,,,7431,7530,869,2001-11-29,,,,,7630,7530,869,2001-11-29,,,,,2025-10-18
1600279,ZH,1,Aeugst am Albis,,0,99999,,,627,,2679020.833,1235899.835,909,1007,1020,1110,,,8012,1999,,,,,2,1,,,,7430,7530,869,2001-11-29,,,,,7650,7560,869,2001-11-29,,,,,2025-10-18
191947954,ZH,1,Aeugst am Albis,,0,1563,,,,,2679237.214,1236036.303,904,1008,1020,1110,,,,,169,,,,2,1,,0,,7410,7598,852,2021-04-01,7400,7500,852,2023-07-10,7600,7500,852,2023-07-10,7600,7500,852,2023-07-10,2025-10-18
191961046,ZH,1,Aeugst am Albis,CH170177872047,0,1203,,,K.A.,Gartenhaus,2679369.297,1235439.365,901,1004,1060,,,,,,5,,,,,,,0,,7400,7500,869,2021-09-03,7400,7500,869,2021-09-03,7600,7500,869,2021-09-03,7600,7500,869,2021-09-03,2025-10-18
191961053,ZH,1,Aeugst am Albis,CH257520770197,0,1951,,,1089,,2680099.5,1235044,904,1007,1060,,,,,2022,5,,,,,,,0,,7400,7500,869,2021-09-03,7400,7500,869,2021-09-03,7600,7500,869,2021-09-03,7600,7500,869,2021-09-03,2025-10-18
191961055,ZH,1,Aeugst am Albis,CH207701712036,0,934,,,K.A.,Schopf,2679756.574,1237500.14,901,1004,1060,,,,,,5,,,,,,,0,,7400,7500,869,2021-09-03,7400,7500,869,2021-09-03,7600,7500,869,2021-09-03,7600,7500,869,2021-09-03,2025-10-18
191961059,ZH,1,Aeugst am Albis,CH840120778941,0,290,,,K.A.,,2679151.56,1236053.26,901,1004,1060,,,,,,3,,,,,,,0,,7400,7500,869,2021-09-03,7400,7500,869,2021-09-03,7600,7500,869,2021-09-03,7600,7500,869,2021-09-03,2025-10-18
191961063,ZH,1,Aeugst am Albis,CH732077017155,0,1001,,,K.A.,,2679347.914,1237507.081,901,1004,1060,,,,,,4,,,,,,,0,,7400,7500,869,2021-09-03,7400,7500,869,2021-09-03,7600,7500,869,2021-09-03,7600,7500,869,2021-09-03,2025-10-18
191961064,ZH,1,Aeugst am Albis,CH270177762046,0,1387,,,K.A.,,2679065.996,1235755.898,901,1004,1060,,,,,,4,,,,,,,0,,7400,7500,869,2021-09-03,7400,7500,869,2021-09-03,7600,7500,869,2021-09-03,7600,7500,869,2021-09-03,2025-10-18
191961068,ZH,1,Aeugst am Albis,CH892077760159,0,727,,,K.A.,,2678443.778,1236300.969,901,1004,1060,,,,,,4,,,,,,,0,,7400,7500,869,2021-09-03,7400,7500,869,2021-09-03,7600,7500,869,2021-09-03,7600,7500,869,2021-09-03,2025-10-18
191961069,ZH,1,Aeugst am Albis,CH158720770101,0,1213,,,1215,,2678986.089,1235937.238,901,1004,1060,,,,,,5,,,,,,,0,,7400,7500,869,2021-09-03,7400,7500,869,2021-09-03,7600,7500,869,2021-09-03,7600,7500,869,2021-09-03,2025-10-18
191961071,ZH,1,Aeugst am Albis,CH470177882039,0,437,,,K.A.,,2679470.445,1235444.57,901,1004,1060,,,,,,4,,,,,,,0,,7400,7500,869,2021-09-03,7400,7500,869,2021-09-03,7600,7500,869,2021-09-03,7600,7500,869,2021-09-03,2025-10-18
191961073,ZH,1,Aeugst am Albis,CH140120777106,0,914,,,K.A.,,2679489.34,1237458.821,901,1004,1060,,,,,,4,,,,,,,0,,7400,7500,869,2021-09-03,7400,7500,869,2021-09-03,7600,7500,869,2021-09-03,7600,7500,869,2021-09-03,2025-10-18
191961076,ZH,1,Aeugst am Albis,CH107701772052,0,1733,,,K.A.,Anbau,2679354.006,1235607.505,901,1004,1060,,,,,,3,,,,,,,0,,7400,7500,869,2021-09-03,7400,7500,869,2021-09-03,7600,7500,869,2021-09-03,7600,7500,869,2021-09-03,2025-10-18
191965999,ZH,1,Aeugst am Albis,CH232077017131,0,936,,,1417,,2679736.062,1237462.218,901,1003,1020,1122,,,,,427,3072,969,859,3,8,,0,1280,7410,7598,869,2021-11-05,7400,7500,869,2023-06-26,7610,7598,869,2021-11-05,7600,7500,869,2023-06-26,2025-10-18
191973439,ZH,1,Aeugst am Albis,CH110178207786,0,1693,,,,,2679176.268,1235728.414,901,1002,1030,1122,,,,,135,553,962,859,2,3,,,135,7410,7501,869,2022-01-27,7400,7500,869,2022-01-27,7610,7501,869,2022-01-27,7600,7500,869,2022-01-27,2025-10-18
191979592,ZH,1,Aeugst am Albis,CH707701822027,0,913,,,,,2679435.245,1237483.582,901,1001,1020,1122,,,,,326,6800,969,869,4,7,,0,,7410,7510,852,2022-04-12,7400,7500,852,2022-04-12,7600,7500,852,2022-04-12,7600,7500,852,2022-04-12,2025-10-18
191991347,ZH,1,Aeugst am Albis,CH740120778084,0,1559,,,,,2679496.5,1237460.375,904,1008,1060,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
191991348,ZH,1,Aeugst am Albis,CH740120778084,0,1559,,,,,2679520.5,1237454.625,904,1008,1060,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
191991358,ZH,1,Aeugst am Albis,CH140120777106,0,1559,,,28a,,2679496.25,1237462.375,904,1001,1020,1122,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,2025-10-18
191991360,ZH,1,Aeugst am Albis,CH140120777106,0,1559,,,28b,,2679513.5,1237452.875,904,1001,1020,1122,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,2025-10-18
192002539,ZH,1,Aeugst am Albis,CH840120778050,0,1945,,,n.V.,Zweifamilienhaus,2678604.5,1235238.25,904,1008,1020,1121,,,,,165,1510,969,869,3,2,,0,334,7400,7500,852,2024-03-26,7400,7500,852,2024-03-26,7600,7500,852,2024-03-26,7600,7500,852,2024-03-26,2025-10-18
192002782,ZH,1,Aeugst am Albis,CH232077017824,0,1616,,,n.V.,MFH - Haus 1,2679223,1237505.125,904,1001,1020,1122,,,,,202,,,,4,3,,0,414,,,,,,,,,,,,,,,,,2025-10-18
192002784,ZH,1,Aeugst am Albis,CH232077017824,0,1616,,,n.V.,EFH Haus 2,2679242.5,1237498.875,904,1001,1020,1110,,,,,81,,,,4,1,,0,181,,,,,,,,,,,,,,,,,2025-10-18
192002786,ZH,1,Aeugst am Albis,CH232077017824,0,1616,,,n.V.,EFH Haus 3,2679258.25,1237503.625,904,1001,1020,1110,,,,,109,,,,4,1,,0,214,,,,,,,,,,,,,,,,,2025-10-18
192002787,ZH,1,Aeugst am Albis,CH232077017824,0,1616,,,n.V.,EFH Haus 4,2679213.5,1237475.375,904,1001,1020,1110,,,,,107,,,,4,1,,0,197,,,,,,,,,,,,,,,,,2025-10-18
192002788,ZH,1,Aeugst am Albis,CH232077017824,0,1616,,,n.V.,EFH Haus 5,2679229.75,1237478.625,904,1001,1020,1110,,,,,106,,,,4,1,,0,197,,,,,,,,,,,,,,,,,2025-10-18
192002789,ZH,1,Aeugst am Albis,CH232077017824,0,1616,,,n.V.,EFH Haus 6,2679248.25,1237479.875,904,1001,1020,1110,,,,,106,,,,4,1,,,194,,,,,,,,,,,,,,,,,2025-10-18
192002791,ZH,1,Aeugst am Albis,CH232077017824,0,1616,,,n.V.,EFH Haus 6,2679258.75,1237483.375,904,1001,1020,1110,,,,,106,,,,4,1,,0,194,,,,,,,,,,,,,,,,,2025-10-18
192024241,ZH,1,Aeugst am Albis,CH767720018038,0,1562,,,,,2679233.034,1236056.766,901,1003,1020,1110,,,,,325,2120,961,857,2,1,4,0,325,7430,7530,857,2005-02-04,7400,7500,869,2023-09-21,7630,7530,857,2005-02-04,7600,7500,869,2023-09-21,2025-10-18
192042627,ZH,1,Aeugst am Albis,CH507701802004,0,1867,,,n.V.,Biogasanlage,2679044,1237876,904,1003,1060,1278,,,,,275,700,969,869,1,,,0,,7400,7500,869,2023-12-14,7400,7500,869,2023-12-14,7600,7500,869,2023-12-14,7600,7500,869,2023-12-14,2025-10-18
192045159,ZH,1,Aeugst am Albis,CH870177762036,0,887,,,2,Trafostation,2678443.773,1235256.052,901,1004,1080,1274,,,8013,,6,,,,1,,,0,,,,,,,,,,,,,,,,,,2025-10-18
192045168,ZH,1,Aeugst am Albis,CH240120777367,0,507,,,n.n,,2679066.549,1237247.259,901,1004,1060,1274,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192045179,ZH,1,Aeugst am Albis,CH832077018804,0,1034,,,n.n,,2679357.956,1235738.946,901,1004,1060,1274,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192046034,ZH,1,Aeugst am Albis,CH770177732079,0,2051,,,n.n,,2680350.914,1236722.731,901,1004,1060,1274,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192046037,ZH,1,Aeugst am Albis,CH840120778050,0,1945,,,1422,Unterstand,2678569.877,1235282.577,901,1004,1060,1274,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192085205,ZH,1,Aeugst am Albis,,0,2033,,,n.V.,,2679449,1235554,904,1002,1060,1274,,,,,40,75,969,859,1,,,0,,7400,7500,869,2025-02-18,7400,7500,869,2025-02-18,7600,7500,869,2025-02-18,7600,7500,869,2025-02-18,2025-10-18
192085413,ZH,1,Aeugst am Albis,,0,2068,,,n.V.,Gewächshaus,2679110,1235608,904,1002,1060,1277,,,,,7,14,969,859,1,,,0,,7400,7500,869,2025-03-25,7400,7500,869,2025-03-25,7600,7500,869,2025-03-25,7600,7500,869,2025-03-25,2025-10-18
192086031,ZH,1,Aeugst am Albis,CH167720018840,0,2038,,,882,Allmenstrasse 24,2679432,1235735,904,1002,1020,1122,,,,,223,2323,969,859,3,3,,0,377,7410,7511,869,2025-04-01,7400,7500,869,2025-04-01,7610,7511,869,2025-04-01,7600,7500,869,2025-04-01,2025-10-18
192086032,ZH,1,Aeugst am Albis,CH167720018840,0,2038,,,1474,Allmendstrasse 26,2679432.556,1235715.489,901,1002,1020,1122,,,,,284,3033,969,859,3,6,,0,539,7410,7511,869,2025-04-01,7400,7500,869,2025-04-01,7610,7511,869,2025-04-01,7600,7500,869,2025-04-01,2025-10-18
192086033,ZH,1,Aeugst am Albis,CH167720018840,0,2038,,,1475,Allmenstrasse 28,2679455.604,1235697.973,901,1002,1020,1110,,,,,86,1003,961,869,3,1,,0,180,7410,7511,869,2025-04-01,7400,7500,869,2025-04-01,7610,7511,869,2025-04-01,7600,7500,869,2025-04-01,2025-10-18
192086036,ZH,1,Aeugst am Albis,CH167720018840,0,2038,,,1476,Allmenstrasse 30,2679470.58,1235708.317,901,1002,1020,1110,,,,,86,1003,961,869,3,1,,0,180,7410,7511,869,2025-04-01,7400,7500,869,2025-04-01,7610,7511,869,2025-04-01,7600,7500,869,2025-04-01,2025-10-18
192088047,ZH,1,Aeugst am Albis,CH387620017742,0,1430,,,n.V.,,2679081.89,1235989.962,901,1002,1020,1121,,,,,154,2200,969,869,2,2,,0,269,7410,7501,859,2025-04-29,7400,7500,859,2025-04-29,7610,7501,859,2025-04-29,7600,7500,869,2025-04-29,2025-10-18
192091941,ZH,1,Aeugst am Albis,,0,814,,,n.V.,,2679085,1235619,904,1002,1020,1121,,,,,,2870,961,869,3,2,,0,377,7410,7511,869,2025-06-24,7400,7500,869,2025-06-24,7610,7511,869,2025-06-24,7600,7500,869,2025-06-24,2025-10-18
192091959,ZH,1,Aeugst am Albis,,0,814,,,n.V.,,2679090,1235604,904,1002,1020,1121,,,,,,2858,962,869,3,2,,0,377,7410,7511,869,2025-06-24,7400,7500,869,2025-06-24,7610,7511,869,2025-06-24,7600,7500,869,2025-06-24,2025-10-18
192091962,ZH,1,Aeugst am Albis,,0,814,,,n.V.,,2679064,1235610,904,1002,1020,1121,,,,,,3900,962,859,3,2,,0,377,7410,7511,869,2025-06-24,7400,7500,869,2025-06-24,7610,7511,869,2025-06-24,7600,7500,869,2025-06-24,2025-10-18
192096999,ZH,1,Aeugst am Albis,CH288820017743,0,404,,,1472,,2679486.25,1235543.25,904,1002,1020,1121,,,,,217,2202,969,859,4,2,,0,496,7410,7511,869,2025-08-19,7400,7500,869,2025-08-19,7610,7511,869,2025-08-19,7600,7500,869,2025-08-19,2025-10-18
210228017,ZH,1,Aeugst am Albis,CH688920017774,0,1535,,,n.n,,2678945.022,1237856.893,901,1004,1060,1271,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228018,ZH,1,Aeugst am Albis,CH688920017774,0,1535,,,n.n,,2678930.779,1237856.038,901,1004,1060,1271,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228019,ZH,1,Aeugst am Albis,CH688920017774,0,1535,,,n.n,,2678944.993,1237885.271,901,1004,1060,1271,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228020,ZH,1,Aeugst am Albis,CH688920017774,0,1535,,,n.n,,2678960.901,1237876.388,901,1004,1060,1271,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228021,ZH,1,Aeugst am Albis,CH992077790116,0,539,,,n.n,,2680217.078,1237178.47,901,1004,1060,1274,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228022,ZH,1,Aeugst am Albis,CH610179207704,0,498,,,n.n,,2679740.652,1237898.314,901,1004,1060,1274,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228023,ZH,1,Aeugst am Albis,CH710171207742,0,991,,,n.n,,2679389.526,1237468.58,901,1004,1060,1242,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228024,ZH,1,Aeugst am Albis,CH787420017757,0,459,,,n.n,,2679633.089,1238262.242,901,1004,1060,1274,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228025,ZH,1,Aeugst am Albis,CH557120770106,0,27,,,n.n,,2678706.076,1237465.008,901,1004,1060,1271,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228026,ZH,1,Aeugst am Albis,CH910170207780,0,1485,,,n.n,,2680040.806,1235582.814,901,1004,1060,1274,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228027,ZH,1,Aeugst am Albis,CH267720018905,0,1931,,,n.n,,2678875.562,1236323.626,901,1004,1060,1274,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228028,ZH,1,Aeugst am Albis,CH588920017711,0,227,,,n.n,,2678663.665,1236593.229,901,1004,1060,1274,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228029,ZH,1,Aeugst am Albis,CH892077760159,0,727,,,n.n,,2678354.682,1236352.478,901,1007,1060,1274,,,,2023,18,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228030,ZH,1,Aeugst am Albis,CH792077810178,0,1900,,,n.n,,2678486.761,1236624.452,901,1004,1060,1271,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228031,ZH,1,Aeugst am Albis,CH592077780158,0,1926,,,n.n,,2678826.747,1237816.535,901,1004,1060,1274,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228032,ZH,1,Aeugst am Albis,CH670177742013,0,1281,,,n.n,,2679954.116,1235635.913,901,1004,1060,1274,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228033,ZH,1,Aeugst am Albis,CH710171207742,0,991,,,n.n,,2679380.144,1237451.441,901,1004,1060,1274,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228034,ZH,1,Aeugst am Albis,CH892077760159,0,727,,,n.n,,2678358.605,1236348.043,901,1007,1060,1274,,,,2023,15,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228035,ZH,1,Aeugst am Albis,CH127770200141,0,90,,,n.n,,2678673.724,1237447.665,901,1004,1060,1274,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228036,ZH,1,Aeugst am Albis,CH610179207704,0,498,,,n.n,,2679753.169,1237906.092,901,1004,1060,1274,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228037,ZH,1,Aeugst am Albis,CH970177802087,0,1890,,,n.n,,2678517.86,1235194.179,901,1004,1060,1274,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228038,ZH,1,Aeugst am Albis,CH392077880196,0,425,,,n.n,,2679328.517,1235521.501,901,1004,1060,1274,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228039,ZH,1,Aeugst am Albis,CH532077017324,0,62,,,n.n,Kugelfang 50m,2678886.51,1237059.404,901,1007,1060,1274,,,,2020,14,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228040,ZH,1,Aeugst am Albis,CH767720018929,0,278,,,n.n,,2679099.426,1236139.554,901,1004,1060,1274,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228041,ZH,1,Aeugst am Albis,CH487120017746,0,1152,,,n.n,,2679244.881,1236112.063,901,1004,1060,1274,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228042,ZH,1,Aeugst am Albis,CH640120777427,0,863,,,n.n,,2679107.597,1234931.229,901,1004,1060,1274,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228043,ZH,1,Aeugst am Albis,CH327771200161,0,721,,,n.n,,2680112.348,1235783.17,901,1004,1060,1274,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228044,ZH,1,Aeugst am Albis,CH892077710174,0,944,,,n.n,,2680391.099,1237154.733,901,1004,1060,1274,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228045,ZH,1,Aeugst am Albis,CH757320770178,0,543,,,n.n,,2680299.313,1237067.239,901,1004,1060,1274,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228046,ZH,1,Aeugst am Albis,CH127774200105,0,117,,,n.n,,2678554.637,1236834.238,901,1004,1060,1271,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228047,ZH,1,Aeugst am Albis,CH240120777763,0,1750,,,n.n,,2680388.769,1237156.914,901,1004,1060,1274,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228048,ZH,1,Aeugst am Albis,CH140120778094,0,1287,,,n.n,,2680628.43,1236910.595,901,1004,1060,1274,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228049,ZH,1,Aeugst am Albis,CH840120777456,0,1320,,,n.n,,2678634.075,1234931.854,901,1004,1060,1274,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228050,ZH,1,Aeugst am Albis,CH140120777502,0,832,,,n.n,,2680098.699,1235339.039,901,1007,1060,1274,,,,2021,12,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228051,ZH,1,Aeugst am Albis,CH787520017730,0,876,,,n.n,,2678528.964,1235295.618,901,1004,1060,1274,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228052,ZH,1,Aeugst am Albis,CH132077018155,0,1991,,,n.n,,2680354.029,1237131.983,901,1004,1060,1274,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228053,ZH,1,Aeugst am Albis,CH688920017774,0,1535,,,n.n,,2678918.895,1237894.222,901,1004,1060,1274,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228054,ZH,1,Aeugst am Albis,CH592077700182,0,1235,,,n.n,,2679750.384,1237549.757,901,1004,1060,1274,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228055,ZH,1,Aeugst am Albis,CH970177802087,0,1890,,,n.n,,2678469.419,1234954.781,901,1004,1060,1271,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228056,ZH,1,Aeugst am Albis,CH657820770174,0,1597,,,n.n,,2679489.147,1235775.241,901,1004,1060,1274,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228057,ZH,1,Aeugst am Albis,CH827771200185,0,1189,,,n.n,,2679713.446,1237549.135,901,1004,1060,1274,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228058,ZH,1,Aeugst am Albis,CH892077700177,0,1522,,,n.n,,2679558.805,1237477.316,901,1004,1060,1274,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228059,ZH,1,Aeugst am Albis,CH132077018947,0,271,,,n.n,,2679196.455,1236127.991,901,1004,1060,1274,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228060,ZH,1,Aeugst am Albis,CH510172207704,0,2049,,,n.n,,2680207.798,1236798.192,901,1004,1060,1274,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228061,ZH,1,Aeugst am Albis,CH140120778787,0,1213,,,n.n,,2678989.691,1235938.951,901,1004,1060,1274,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228062,ZH,1,Aeugst am Albis,CH240120777367,0,507,,,n.n,,2679066.928,1237249.715,901,1004,1060,1274,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228063,ZH,1,Aeugst am Albis,CH240120777664,0,1394,,,n.n,,2679093.295,1236179.358,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228064,ZH,1,Aeugst am Albis,CH232077018913,0,1972,,,n.n,,2678862.603,1236353.493,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228065,ZH,1,Aeugst am Albis,CH232077017824,0,1616,,,n.n,,2679238.365,1237472.604,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228066,ZH,1,Aeugst am Albis,CH910175207735,0,1278,,,n.n,,2679926.333,1235605.599,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228067,ZH,1,Aeugst am Albis,CH710171207742,0,991,,,n.n,,2679365.218,1237461.624,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228068,ZH,1,Aeugst am Albis,CH667720017478,0,873,,,n.n,,2679109.149,1234720.362,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228069,ZH,1,Aeugst am Albis,CH127774200105,0,117,,,n.n,,2678610.502,1236874.203,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228070,ZH,1,Aeugst am Albis,CH970177802087,0,1890,,,n.n,,2678664.217,1235078.964,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228071,ZH,1,Aeugst am Albis,CH787420017757,0,459,,,n.n,,2679634.606,1238250.093,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228072,ZH,1,Aeugst am Albis,CH367720018869,0,436,,,n.n,,2679478.169,1235445.188,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228073,ZH,1,Aeugst am Albis,CH940120778907,0,302,,,n.n,,2678945.144,1236239.319,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228074,ZH,1,Aeugst am Albis,CH770177732079,0,2051,,,n.n,,2680313.903,1236795.29,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228075,ZH,1,Aeugst am Albis,CH540120777362,0,63,,,n.n,,2679024.897,1236964.513,901,1004,1060,1274,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228076,ZH,1,Aeugst am Albis,CH267720017717,0,1753,,,n.n,,2679372.583,1238369.54,901,1004,1060,1271,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228077,ZH,1,Aeugst am Albis,CH332077017095,0,1268,,,n.n,,2680678.792,1236980.392,901,1004,1060,1274,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228078,ZH,1,Aeugst am Albis,CH132077018155,0,1991,,,n.n,,2680380.511,1237118.628,901,1004,1060,1274,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228079,ZH,1,Aeugst am Albis,CH440120777990,0,2093,,,n.n,,2679855.407,1235964.967,901,1007,1060,1274,,,,2023,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228080,ZH,1,Aeugst am Albis,CH667720017379,0,453,,,n.n,,2679324.624,1238195.274,901,1004,1060,1274,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228081,ZH,1,Aeugst am Albis,CH427771200127,0,1166,,,n.n,,2679703.588,1237579.603,901,1004,1060,1274,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228082,ZH,1,Aeugst am Albis,CH258820770137,0,416,,,670,,2679563.425,1235530.923,909,1007,1060,1274,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228085,ZH,1,Aeugst am Albis,CH567720017811,0,1579,,,n.n,,2679675.439,1237484.352,901,1004,1060,1274,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228086,ZH,1,Aeugst am Albis,CH127770200141,0,90,,,n.n,Unterstand,2678689.744,1237391.995,901,1004,1080,1274,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210294008,ZH,1,Aeugst am Albis,CH592077770161,0,1704,,,n.n.,,2679340.012,1235707.639,901,1004,1060,,,,,,62,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210294009,ZH,1,Aeugst am Albis,CH727771200122,0,992,,,n.n.,,2679395.889,1237464.613,901,1004,1060,1242,,,,,37,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
1182,ZH,2,Affoltern am Albis,,0,99999,,,1535,,2675880.816,1236259.861,909,1007,1020,1122,,,8011,1999,,,,,3,3,,,,7430,7530,869,2001-11-29,,,,,7630,7530,869,2001-11-29,,,,,2025-10-18
1335,ZH,2,Affoltern am Albis,,0,2233,,,2271,,2675643.83,1238019.849,909,1007,1020,1110,,,8011,1999,,,,,3,1,,,,7430,7530,869,2001-11-29,,,,,7630,7530,869,2001-11-29,,,,,2025-10-18
1430,ZH,2,Affoltern am Albis,,0,5305,,,2465,,2674870.829,1237829.858,909,1007,1020,1110,,,8019,1999,,,,,3,1,,,,7436,7530,860,2001-11-29,,,,,7630,7530,860,2001-11-29,7600,7500,860,2001-11-29,2025-10-18
191946456,ZH,2,Affoltern am Albis,,0,6390,,,,Terrassenhaus,2677204,1237314,905,1001,1020,1122,,,,,,,,,3,6,,0,,7410,7598,869,2021-03-24,,,,,7610,7598,869,2021-03-24,,,,,2025-10-18
191947426,ZH,2,Affoltern am Albis,CH578977082892,0,4844,,,1,Trafostation,2675725.961,1236075.122,901,1004,1060,1274,,,,,12,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
